date,ticker,close,currency,source
2026-08-23,RGTI,17.91,USD,sheet
2026-08-23,RKLB,72.95,USD,sheet
2026-08-23,SHAZ,59.07,USD,sheet
2026-08-23,SIMO,258.36,USD,sheet
2026-08-23,SIVE,36.5,SEK,sheet
2026-08-23,SMH,560.42,USD,sheet
2026-08-23,SMHD,2.37,USD,sheet
2026-08-23,SMTC,124.09,USD,sheet
2026-08-23,SNDK,1596.08,USD,sheet
2026-08-23,SOI,0.18,CAD,sheet
2026-08-23,SOI.PA,109.8,EUR,sheet
2026-08-23,SPCX,136.97,USD,sheet
2026-08-23,TER,375.74,USD,sheet
2026-08-23,TSEM,222.59,USD,sheet
2026-08-23,TSLA,362.86,USD,sheet
2026-08-23,TSM,418.95,USD,sheet
2026-08-23,UBER,78.8,USD,sheet
2026-08-23,UPWK,8.61,USD,sheet
2026-08-23,VECO,47.86,USD,sheet
2026-08-23,VPG,66.61,USD,sheet
2026-08-23,VRT,261.95,USD,sheet
2026-08-23,WLAC,18.83,USD,sheet
2026-08-23,WULF,15.64,USD,sheet
2026-08-23,XFAB,5.92,EUR,sheet
2026-08-23,XPEV,12.19,USD,sheet
2026-08-24,000660.KS,1.748e+06,KRW,sheet
2026-08-24,AAOI,124.82,USD,sheet
2026-08-24,AAPL,309.35,USD,sheet
2026-08-24,ACMR,79.41,USD,sheet
2026-08-24,AEHR,101.73,USD,sheet
2026-08-24,AEVA,18.29,USD,sheet
2026-08-24,AGLT,1,USD,sheet
2026-08-24,ALAB,284.97,USD,sheet
2026-08-24,ALMU,14.77,USD,sheet
2026-08-24,AMAT,492.32,USD,sheet
2026-08-24,AMD,473.25,USD,sheet
2026-08-24,AMKR,50.26,USD,sheet
2026-08-24,AMZN,258.63,USD,sheet
2026-08-24,ARM,243.32,USD,sheet
2026-08-24,ASML,1763.76,USD,sheet
2026-08-24,ASTS,65.06,USD,sheet
2026-08-24,ASX,36.51,USD,sheet
2026-08-24,AVGO,368.45,USD,sheet
2026-08-24,AXTI,70.74,USD,sheet
2026-08-24,BABA,119.34,USD,sheet
2026-08-24,BE,201.45,USD,sheet
2026-08-24,BOT,27.43,USD,sheet
2026-08-24,BRUN,19.51,USD,sheet
2026-08-24,BULL,8.78,USD,sheet
2026-08-24,BWA,67.78,USD,sheet
2026-08-24,CAMT,146.81,USD,sheet
2026-08-24,CATL,391.15,CNY,sheet
2026-08-24,CBRS,196.13,USD,sheet
2026-08-24,CCXI,14.57,USD,sheet
2026-08-24,CEG,272.88,USD,sheet
2026-08-24,CIFR,15.77,USD,sheet
2026-08-24,COHR,289.52,USD,sheet
2026-08-24,COIN,186.49,USD,sheet
2026-08-24,CRCL,62.61,USD,sheet
2026-08-24,CRWV,87.85,USD,sheet
2026-08-24,DASH,223.49,USD,sheet
2026-08-24,DJT,9.1,USD,sheet
2026-08-24,DRAM,5.9,USD,sheet
2026-08-24,ENS,189.76,USD,sheet
2026-08-24,EOS,21.42,USD,sheet
2026-08-24,ETHA,18.24,USD,sheet
2026-08-24,ETN,419.2,USD,sheet
2026-08-24,EWY,178.16,USD,sheet
2026-08-24,FCEL,19.54,USD,sheet
2026-08-24,FDX,325.08,USD,sheet
2026-08-24,FN,436.67,USD,sheet
2026-08-24,FORD,14.41,USD,sheet
2026-08-24,GEV,956.85,USD,sheet
2026-08-24,GFS,48.05,USD,sheet
2026-08-24,GLW,149.84,USD,sheet
2026-08-24,GM,87.93,USD,sheet
2026-08-24,GOOGL,344.82,USD,sheet
2026-08-24,HIMS,33.78,USD,sheet
2026-08-24,HIMX,13.79,USD,sheet
2026-08-24,HOOD,86.56,USD,sheet
2026-08-24,IBIT,43.68,USD,sheet
2026-08-24,IBM,235.68,USD,sheet
2026-08-24,INTC,90.07,USD,sheet
2026-08-24,IONQ,44.86,USD,sheet
2026-08-24,IQE,45.03,GBX,sheet
2026-08-24,IREN,41.88,USD,sheet
2026-08-24,JBL,313.21,USD,sheet
2026-08-24,JD,29.37,USD,sheet
2026-08-24,KLAC,183.99,USD,sheet
2026-08-24,LITE,866.71,USD,sheet
2026-08-24,LPK.DE,13.05,EUR,sheet
2026-08-24,LRCX,314,USD,sheet
2026-08-24,LWLG,6.19,USD,sheet
2026-08-24,MELI,1921.96,USD,sheet
2026-08-24,META,549.9,USD,sheet
2026-08-24,MRVL,237.04,USD,sheet
2026-08-24,MSFT,483.24,USD,sheet
2026-08-24,MTSI,266.61,USD,sheet
2026-08-24,MU,966.78,USD,sheet
2026-08-24,NBIS,219.13,USD,sheet
2026-08-24,NFLX,79.59,USD,sheet
2026-08-24,NOK,10.21,USD,sheet
2026-08-24,NVDA,214.72,USD,sheet
2026-08-24,NVTS,12.97,USD,sheet
2026-08-24,ORCL,146.47,USD,sheet
2026-08-24,OUST,38.42,USD,sheet
2026-08-24,POET,8.25,USD,sheet
2026-08-24,QBTS,20.39,USD,sheet
2026-08-24,QCOM,160.75,USD,sheet
2026-08-24,QQQ,713.44,USD,sheet
2026-08-24,RDDT,153.29,USD,sheet
2026-08-24,RGTI,17.91,USD,sheet
2026-08-24,RKLB,72.57,USD,sheet
2026-08-24,SHAZ,59.07,USD,sheet
2026-08-24,SIMO,258.36,USD,sheet
2026-08-24,SIVE,36.5,SEK,sheet
2026-08-24,SMH,560.42,USD,sheet
2026-08-24,SMHD,2.37,USD,sheet
2026-08-24,SMTC,124.09,USD,sheet
2026-08-24,SNDK,1596.08,USD,sheet
2026-08-24,SOI,0.18,CAD,sheet
2026-08-24,SOI.PA,109.8,EUR,sheet
2026-08-24,SPCX,136.97,USD,sheet
2026-08-24,TER,375.74,USD,sheet
2026-08-24,TSEM,222.59,USD,sheet
2026-08-24,TSLA,362.86,USD,sheet
2026-08-24,TSM,418.95,USD,sheet
2026-08-24,UBER,78.8,USD,sheet
2026-08-24,UPWK,8.61,USD,sheet
2026-08-24,VECO,47.86,USD,sheet
2026-08-24,VPG,66.61,USD,sheet
2026-08-24,VRT,261.95,USD,sheet
2026-08-24,WLAC,18.83,USD,sheet
2026-08-24,WULF,15.64,USD,sheet
2026-08-24,XFAB,5.92,EUR,sheet
2026-08-24,XPEV,12.19,USD,sheet
2026-08-25,000660.KS,1.577e+06,KRW,sheet
2026-08-25,AAOI,107.63,USD,sheet
2026-08-25,AAPL,310.34,USD,sheet
2026-08-25,ACMR,77.35,USD,sheet
2026-08-25,AEHR,96.43,USD,sheet
2026-08-25,AEVA,16.46,USD,sheet
2026-08-25,AGLT,1,USD,sheet
2026-08-25,ALAB,277.53,USD,sheet
2026-08-25,ALMU,13.65,USD,sheet
2026-08-25,AMAT,484.19,USD,sheet
2026-08-25,AMD,456.75,USD,sheet
2026-08-25,AMKR,47.9,USD,sheet
2026-08-25,AMZN,262.07,USD,sheet
2026-08-25,ARM,238.78,USD,sheet
2026-08-25,ASML,1740.13,USD,sheet
2026-08-25,ASTS,65.06,USD,sheet
2026-08-25,ASX,36.24,USD,sheet
2026-08-25,AVGO,358.76,USD,sheet
2026-08-25,AXTI,65.4,USD,sheet
2026-08-25,BABA,118.47,USD,sheet
2026-08-25,BE,204.02,USD,sheet
2026-08-25,BOT,26.71,USD,sheet
2026-08-25,BRUN,18,USD,sheet
2026-08-25,BULL,8.53,USD,sheet
2026-08-25,BWA,64.36,USD,sheet
2026-08-25,CAMT,142.33,USD,sheet
2026-08-25,CATL,387.89,CNY,sheet
2026-08-25,CBRS,185.43,USD,sheet
2026-08-25,CCXI,14.09,USD,sheet
2026-08-25,CEG,273.43,USD,sheet
2026-08-25,CIFR,15.36,USD,sheet
2026-08-25,COHR,275.49,USD,sheet
2026-08-25,COIN,179.48,USD,sheet
2026-08-25,CRCL,62.61,USD,sheet
2026-08-25,CRWV,86.25,USD,sheet
2026-08-25,DASH,229.06,USD,sheet
2026-08-25,DJT,9.3,USD,sheet
2026-08-25,DRAM,5.9,USD,sheet
2026-08-25,ENS,187.49,USD,sheet
2026-08-25,EOS,21.4,USD,sheet
2026-08-25,ETHA,18.66,USD,sheet
2026-08-25,ETN,408.67,USD,sheet
2026-08-25,EWY,178.16,USD,sheet
2026-08-25,FCEL,18.75,USD,sheet
2026-08-25,FDX,334.05,USD,sheet
2026-08-25,FN,421.14,USD,sheet
2026-08-25,FORD,13.93,USD,sheet
2026-08-25,GEV,942.1,USD,sheet
2026-08-25,GFS,45.95,USD,sheet
2026-08-25,GLW,145.55,USD,sheet
2026-08-25,GM,86.98,USD,sheet
2026-08-25,GOOGL,348.06,USD,sheet
2026-08-25,HIMS,31.08,USD,sheet
2026-08-25,HIMX,13.44,USD,sheet
2026-08-25,HOOD,86.56,USD,sheet
2026-08-25,IBIT,44.64,USD,sheet
2026-08-25,IBM,231.04,USD,sheet
2026-08-25,INTC,87.26,USD,sheet
2026-08-25,IONQ,41.06,USD,sheet
2026-08-25,IQE,44.8,GBX,sheet
2026-08-25,IREN,39.81,USD,sheet
2026-08-25,JBL,304.89,USD,sheet
2026-08-25,JD,29.2,USD,sheet
2026-08-25,KLAC,181.57,USD,sheet
2026-08-25,LITE,830.17,USD,sheet
2026-08-25,LPK.DE,12.65,EUR,sheet
2026-08-25,LRCX,310.17,USD,sheet
2026-08-25,LWLG,5.81,USD,sheet
2026-08-25,MELI,1921.96,USD,sheet
2026-08-25,META,559.02,USD,sheet
2026-08-25,MRVL,229.29,USD,sheet
2026-08-25,MSFT,487.31,USD,sheet
2026-08-25,MTSI,257.43,USD,sheet
2026-08-25,MU,910.43,USD,sheet
2026-08-25,NBIS,210.91,USD,sheet
2026-08-25,NFLX,80.01,USD,sheet
2026-08-25,NOK,9.96,USD,sheet
2026-08-25,NVDA,208.48,USD,sheet
2026-08-25,NVTS,12.23,USD,sheet
2026-08-25,ORCL,142.45,USD,sheet
2026-08-25,OUST,35.75,USD,sheet
2026-08-25,POET,7.75,USD,sheet
2026-08-25,QBTS,18.68,USD,sheet
2026-08-25,QCOM,158.53,USD,sheet
2026-08-25,QQQ,706.32,USD,sheet
2026-08-25,RDDT,152.7,USD,sheet
2026-08-25,RGTI,16.37,USD,sheet
2026-08-25,RKLB,68.28,USD,sheet
2026-08-25,SHAZ,58.38,USD,sheet
2026-08-25,SIMO,243.18,USD,sheet
2026-08-25,SIVE,32.26,SEK,sheet
2026-08-25,SMH,546.8,USD,sheet
2026-08-25,SMHD,2.37,USD,sheet
2026-08-25,SMTC,120.91,USD,sheet
2026-08-25,SNDK,1493.12,USD,sheet
2026-08-25,SOI,0.18,CAD,sheet
2026-08-25,SOI.PA,107.85,EUR,sheet
2026-08-25,SPCX,135,USD,sheet
2026-08-25,TER,364.9,USD,sheet
2026-08-25,TSEM,211.1,USD,sheet
2026-08-25,TSLA,348.95,USD,sheet
2026-08-25,TSM,410.12,USD,sheet
2026-08-25,UBER,79.29,USD,sheet
2026-08-25,UPWK,8.57,USD,sheet
2026-08-25,VECO,46.76,USD,sheet
2026-08-25,VPG,66.16,USD,sheet
2026-08-25,VRT,254.97,USD,sheet
2026-08-25,WLAC,18.83,USD,sheet
2026-08-25,WULF,15.48,USD,sheet
2026-08-25,XFAB,5.73,EUR,sheet
2026-08-25,XPEV,11.15,USD,sheet
2026-08-26,000660.KS,1.686e+06,KRW,sheet
2026-08-26,AAOI,113.15,USD,sheet
2026-08-26,AAPL,309.9,USD,sheet
2026-08-26,ACMR,79.77,USD,sheet
2026-08-26,AEHR,95.59,USD,sheet
2026-08-26,AEVA,16.16,USD,sheet
2026-08-26,AGLT,1,USD,sheet
2026-08-26,ALAB,282.65,USD,sheet
2026-08-26,ALMU,14.22,USD,sheet
2026-08-26,AMAT,480.04,USD,sheet
2026-08-26,AMD,479.18,USD,sheet
2026-08-26,AMKR,48.7,USD,sheet
2026-08-26,AMZN,261.06,USD,sheet
2026-08-26,ARM,241.56,USD,sheet
2026-08-26,ASML,1744.16,USD,sheet
2026-08-26,ASTS,65.06,USD,sheet
2026-08-26,ASX,37.08,USD,sheet
2026-08-26,AVGO,356.74,USD,sheet
2026-08-26,AXTI,67.45,USD,sheet
2026-08-26,BABA,119.44,USD,sheet
2026-08-26,BE,217.45,USD,sheet
2026-08-26,BOT,27.77,USD,sheet
2026-08-26,BRUN,18.69,USD,sheet
2026-08-26,BULL,8.94,USD,sheet
2026-08-26,BWA,65.1,USD,sheet
2026-08-26,CAMT,146.66,USD,sheet
2026-08-26,CATL,376.73,CNY,sheet
2026-08-26,CBRS,183.92,USD,sheet
2026-08-26,CCXI,14.45,USD,sheet
2026-08-26,CEG,278.42,USD,sheet
2026-08-26,CIFR,16.31,USD,sheet
2026-08-26,COHR,288.14,USD,sheet
2026-08-26,COIN,187.16,USD,sheet
2026-08-26,CRCL,62.61,USD,sheet
2026-08-26,CRWV,88.04,USD,sheet
2026-08-26,DASH,233.5,USD,sheet
2026-08-26,DJT,9.4,USD,sheet
2026-08-26,DRAM,5.9,USD,sheet
2026-08-26,ENS,194.29,USD,sheet
2026-08-26,EOS,21.44,USD,sheet
2026-08-26,ETHA,18.6,USD,sheet
2026-08-26,ETN,409.2,USD,sheet
2026-08-26,EWY,178.16,USD,sheet
2026-08-26,FCEL,19.29,USD,sheet
2026-08-26,FDX,333.71,USD,sheet
2026-08-26,FN,431.54,USD,sheet
2026-08-26,FORD,13.95,USD,sheet
2026-08-26,GEV,926.73,USD,sheet
2026-08-26,GFS,45.92,USD,sheet
2026-08-26,GLW,147.16,USD,sheet
2026-08-26,GM,85.81,USD,sheet
2026-08-26,GOOGL,346.96,USD,sheet
2026-08-26,HIMS,31.75,USD,sheet
2026-08-26,HIMX,13.67,USD,sheet
2026-08-26,HOOD,86.56,USD,sheet
2026-08-26,IBIT,44.72,USD,sheet
2026-08-26,IBM,234.19,USD,sheet
2026-08-26,INTC,87.48,USD,sheet
2026-08-26,IONQ,42.05,USD,sheet
2026-08-26,IQE,46.71,GBX,sheet
2026-08-26,IREN,42.21,USD,sheet
2026-08-26,JBL,308.68,USD,sheet
2026-08-26,JD,29.36,USD,sheet
2026-08-26,KLAC,183.34,USD,sheet
2026-08-26,LITE,885.57,USD,sheet
2026-08-26,LPK.DE,12.95,EUR,sheet
2026-08-26,LRCX,314.66,USD,sheet
2026-08-26,LWLG,5.94,USD,sheet
2026-08-26,MELI,1921.96,USD,sheet
2026-08-26,META,570.05,USD,sheet
2026-08-26,MRVL,240.38,USD,sheet
2026-08-26,MSFT,491.71,USD,sheet
2026-08-26,MTSI,266.27,USD,sheet
2026-08-26,MU,932.97,USD,sheet
2026-08-26,NBIS,221.97,USD,sheet
2026-08-26,NFLX,82.23,USD,sheet
2026-08-26,NOK,10.35,USD,sheet
2026-08-26,NVDA,213.05,USD,sheet
2026-08-26,NVTS,12.44,USD,sheet
2026-08-26,ORCL,144.76,USD,sheet
2026-08-26,OUST,36.23,USD,sheet
2026-08-26,POET,8.08,USD,sheet
2026-08-26,QBTS,19.35,USD,sheet
2026-08-26,QCOM,160.56,USD,sheet
2026-08-26,QQQ,710.72,USD,sheet
2026-08-26,RDDT,162.45,USD,sheet
2026-08-26,RGTI,16.94,USD,sheet
2026-08-26,RKLB,66.91,USD,sheet
2026-08-26,SHAZ,60.97,USD,sheet
2026-08-26,SIMO,241.83,USD,sheet
2026-08-26,SIVE,35.04,SEK,sheet
2026-08-26,SMH,555.82,USD,sheet
2026-08-26,SMHD,2.37,USD,sheet
2026-08-26,SMTC,127.52,USD,sheet
2026-08-26,SNDK,1480.77,USD,sheet
2026-08-26,SOI,0.18,CAD,sheet
2026-08-26,SOI.PA,109,EUR,sheet
2026-08-26,SPCX,137.95,USD,sheet
2026-08-26,TER,366.43,USD,sheet
2026-08-26,TSEM,212.71,USD,sheet
2026-08-26,TSLA,350.25,USD,sheet
2026-08-26,TSM,417.41,USD,sheet
2026-08-26,UBER,80.35,USD,sheet
2026-08-26,UPWK,8.74,USD,sheet
2026-08-26,VECO,47.59,USD,sheet
2026-08-26,VPG,64.45,USD,sheet
2026-08-26,VRT,255.75,USD,sheet
2026-08-26,WLAC,18.83,USD,sheet
2026-08-26,WULF,16.32,USD,sheet
2026-08-26,XFAB,6.05,EUR,sheet
2026-08-26,XPEV,11.6,USD,sheet
2026-08-27,000660.KS,1.744e+06,KRW,sheet
2026-08-27,AAOI,113.76,USD,sheet
2026-08-27,AAPL,313.45,USD,sheet
2026-08-27,ACMR,79.11,USD,sheet
2026-08-27,AEHR,91.12,USD,sheet
2026-08-27,AEVA,15.79,USD,sheet
2026-08-27,AGLT,1,USD,sheet
2026-08-27,ALAB,290.3,USD,sheet
2026-08-27,ALMU,13.82,USD,sheet
2026-08-27,AMAT,479.76,USD,sheet
2026-08-27,AMD,480.93,USD,sheet
2026-08-27,AMKR,48.4,USD,sheet
2026-08-27,AMZN,260.28,USD,sheet
2026-08-27,ARM,251.06,USD,sheet
2026-08-27,ASML,1745.64,USD,sheet
2026-08-27,ASTS,65.06,USD,sheet
2026-08-27,ASX,37.26,USD,sheet
2026-08-27,AVGO,355.59,USD,sheet
2026-08-27,AXTI,65.18,USD,sheet
2026-08-27,BABA,119.83,USD,sheet
2026-08-27,BE,218.21,USD,sheet
2026-08-27,BOT,28.05,USD,sheet
2026-08-27,BRUN,18.19,USD,sheet
2026-08-27,BULL,8.78,USD,sheet
2026-08-27,BWA,64.69,USD,sheet
2026-08-27,CAMT,143.25,USD,sheet
2026-08-27,CATL,379,CNY,sheet
2026-08-27,CBRS,182.15,USD,sheet
2026-08-27,CCXI,14.82,USD,sheet
2026-08-27,CEG,279.52,USD,sheet
2026-08-27,CIFR,16.02,USD,sheet
2026-08-27,COHR,294.37,USD,sheet
2026-08-27,COIN,181.78,USD,sheet
2026-08-27,CRCL,62.61,USD,sheet
2026-08-27,CRWV,88.01,USD,sheet
2026-08-27,DASH,236.93,USD,sheet
2026-08-27,DJT,9.5,USD,sheet
2026-08-27,DRAM,5.9,USD,sheet
2026-08-27,ENS,192.95,USD,sheet
2026-08-27,EOS,21.49,USD,sheet
2026-08-27,ETHA,18.65,USD,sheet
2026-08-27,ETN,419.44,USD,sheet
2026-08-27,EWY,178.16,USD,sheet
2026-08-27,FCEL,19.07,USD,sheet
2026-08-27,FDX,335.99,USD,sheet
2026-08-27,FN,437.8,USD,sheet
2026-08-27,FORD,13.9,USD,sheet
2026-08-27,GEV,953.09,USD,sheet
2026-08-27,GFS,45.67,USD,sheet
2026-08-27,GLW,152.78,USD,sheet
2026-08-27,GM,86.33,USD,sheet
2026-08-27,GOOGL,342,USD,sheet
2026-08-27,HIMS,29.83,USD,sheet
2026-08-27,HIMX,13.84,USD,sheet
2026-08-27,HOOD,86.56,USD,sheet
2026-08-27,IBIT,44.46,USD,sheet
2026-08-27,IBM,229.87,USD,sheet
2026-08-27,INTC,88.24,USD,sheet
2026-08-27,IONQ,40.03,USD,sheet
2026-08-27,IQE,47,GBX,sheet
2026-08-27,IREN,39.58,USD,sheet
2026-08-27,JBL,310.91,USD,sheet
2026-08-27,JD,28.77,USD,sheet
2026-08-27,KLAC,183.83,USD,sheet
2026-08-27,LITE,939.03,USD,sheet
2026-08-27,LPK.DE,13.2,EUR,sheet
2026-08-27,LRCX,312.88,USD,sheet
2026-08-27,LWLG,5.83,USD,sheet
2026-08-27,MELI,1921.96,USD,sheet
2026-08-27,META,576.14,USD,sheet
2026-08-27,MRVL,245.11,USD,sheet
2026-08-27,MSFT,496.37,USD,sheet
2026-08-27,MTSI,272.66,USD,sheet
2026-08-27,MU,938.4,USD,sheet
2026-08-27,NBIS,213.93,USD,sheet
2026-08-27,NFLX,81.46,USD,sheet
2026-08-27,NOK,10.41,USD,sheet
2026-08-27,NVDA,209.66,USD,sheet
2026-08-27,NVTS,12.67,USD,sheet
2026-08-27,ORCL,148.87,USD,sheet
2026-08-27,OUST,35.87,USD,sheet
2026-08-27,POET,8.08,USD,sheet
2026-08-27,QBTS,17.51,USD,sheet
2026-08-27,QCOM,163.72,USD,sheet
2026-08-27,QQQ,711.37,USD,sheet
2026-08-27,RDDT,155.36,USD,sheet
2026-08-27,RGTI,15.94,USD,sheet
2026-08-27,RKLB,66.18,USD,sheet
2026-08-27,SHAZ,59.59,USD,sheet
2026-08-27,SIMO,263.11,USD,sheet
2026-08-27,SIVE,35.4,SEK,sheet
2026-08-27,SMH,555.77,USD,sheet
2026-08-27,SMHD,2.37,USD,sheet
2026-08-27,SMTC,140.8,USD,sheet
2026-08-27,SNDK,1499.37,USD,sheet
2026-08-27,SOI,0.18,CAD,sheet
2026-08-27,SOI.PA,108,EUR,sheet
2026-08-27,SPCX,139.63,USD,sheet
2026-08-27,TER,363.1,USD,sheet
2026-08-27,TSEM,221.23,USD,sheet
2026-08-27,TSLA,345.82,USD,sheet
2026-08-27,TSM,417.69,USD,sheet
2026-08-27,UBER,78.49,USD,sheet
2026-08-27,UPWK,8.64,USD,sheet
2026-08-27,VECO,46.17,USD,sheet
2026-08-27,VPG,64.06,USD,sheet
2026-08-27,VRT,263.81,USD,sheet
2026-08-27,WLAC,18.83,USD,sheet
2026-08-27,WULF,15.97,USD,sheet
2026-08-27,XFAB,6.07,EUR,sheet
2026-08-27,XPEV,11.71,USD,sheet
2026-08-28,000660.KS,1.723e+06,KRW,sheet
2026-08-28,AAOI,113.28,USD,sheet
2026-08-28,AAPL,314.58,USD,sheet
2026-08-28,ACMR,80.49,USD,sheet
2026-08-28,AEHR,90.46,USD,sheet
2026-08-28,AEVA,16.39,USD,sheet
2026-08-28,AGLT,1,USD,sheet
2026-08-28,ALAB,304.09,USD,sheet
2026-08-28,ALMU,13.92,USD,sheet
2026-08-28,AMAT,482.36,USD,sheet
2026-08-28,AMD,476.67,USD,sheet
2026-08-28,AMKR,51.74,USD,sheet
2026-08-28,AMZN,256.26,USD,sheet
2026-08-28,ARM,255.21,USD,sheet
2026-08-28,ASML,1735.01,USD,sheet
2026-08-28,ASTS,65.06,USD,sheet
2026-08-28,ASX,38.9,USD,sheet
2026-08-28,AVGO,371.54,USD,sheet
2026-08-28,AXTI,66.92,USD,sheet
2026-08-28,BABA,116.31,USD,sheet
2026-08-28,BE,217.83,USD,sheet
2026-08-28,BOT,26.84,USD,sheet
2026-08-28,BRUN,20.61,USD,sheet
2026-08-28,BULL,9.57,USD,sheet
2026-08-28,BWA,64.8,USD,sheet
2026-08-28,CAMT,144.81,USD,sheet
2026-08-28,CATL,373,CNY,sheet
2026-08-28,CBRS,186.67,USD,sheet
2026-08-28,CCXI,14.41,USD,sheet
2026-08-28,CEG,282.41,USD,sheet
2026-08-28,CIFR,16.77,USD,sheet
2026-08-28,COHR,295.39,USD,sheet
2026-08-28,COIN,190.72,USD,sheet
2026-08-28,CRCL,62.61,USD,sheet
2026-08-28,CRWV,86.8,USD,sheet
2026-08-28,DASH,231.89,USD,sheet
2026-08-28,DJT,9.77,USD,sheet
2026-08-28,DRAM,5.9,USD,sheet
2026-08-28,ENS,190.98,USD,sheet
2026-08-28,EOS,21.68,USD,sheet
2026-08-28,ETHA,18.87,USD,sheet
2026-08-28,ETN,416.04,USD,sheet
2026-08-28,EWY,182.14,USD,sheet
2026-08-28,FCEL,19.32,USD,sheet
2026-08-28,FDX,331.41,USD,sheet
2026-08-28,FN,432.71,USD,sheet
2026-08-28,FORD,13.95,USD,sheet
2026-08-28,GEV,953.83,USD,sheet
2026-08-28,GFS,46.34,USD,sheet
2026-08-28,GLW,152.8,USD,sheet
2026-08-28,GM,86.18,USD,sheet
2026-08-28,GOOGL,340.65,USD,sheet
2026-08-28,HIMS,31.66,USD,sheet
2026-08-28,HIMX,14.07,USD,sheet
2026-08-28,HOOD,86.56,USD,sheet
2026-08-28,IBIT,45.29,USD,sheet
2026-08-28,IBM,238.79,USD,sheet
2026-08-28,INTC,92.09,USD,sheet
2026-08-28,IONQ,42.46,USD,sheet
2026-08-28,IQE,49.64,GBX,sheet
2026-08-28,IREN,40.53,USD,sheet
2026-08-28,JBL,312.22,USD,sheet
2026-08-28,JD,28.49,USD,sheet
2026-08-28,KLAC,183.77,USD,sheet
2026-08-28,LITE,956.14,USD,sheet
2026-08-28,LPK.DE,13.8,EUR,sheet
2026-08-28,LRCX,318.58,USD,sheet
2026-08-28,LWLG,5.87,USD,sheet
2026-08-28,MELI,1921.96,USD,sheet
2026-08-28,META,571.1,USD,sheet
2026-08-28,MRVL,241.45,USD,sheet
2026-08-28,MSFT,505.06,USD,sheet
2026-08-28,MTSI,277.15,USD,sheet
2026-08-28,MU,935.39,USD,sheet
2026-08-28,NBIS,218.48,USD,sheet
2026-08-28,NFLX,79.84,USD,sheet
2026-08-28,NOK,10.59,USD,sheet
2026-08-28,NVDA,227.98,USD,sheet
2026-08-28,NVTS,12.51,USD,sheet
2026-08-28,ORCL,151.94,USD,sheet
2026-08-28,OUST,36.54,USD,sheet
2026-08-28,POET,8.19,USD,sheet
2026-08-28,QBTS,17.9,USD,sheet
2026-08-28,QCOM,164.78,USD,sheet
2026-08-28,QQQ,721.11,USD,sheet
2026-08-28,RDDT,153.95,USD,sheet
2026-08-28,RGTI,16.44,USD,sheet
2026-08-28,RKLB,67.53,USD,sheet
2026-08-28,SHAZ,59.21,USD,sheet
2026-08-28,SIMO,255.08,USD,sheet
2026-08-28,SIVE,36.16,SEK,sheet
2026-08-28,SMH,573,USD,sheet
2026-08-28,SMHD,2.37,USD,sheet
2026-08-28,SMTC,142.43,USD,sheet
2026-08-28,SNDK,1484.95,USD,sheet
2026-08-28,SOI,0.18,CAD,sheet
2026-08-28,SOI.PA,110.5,EUR,sheet
2026-08-28,SPCX,140.87,USD,sheet
2026-08-28,TER,372.06,USD,sheet
2026-08-28,TSEM,219.85,USD,sheet
2026-08-28,TSLA,354.81,USD,sheet
2026-08-28,TSM,427.3,USD,sheet
2026-08-28,UBER,76.95,USD,sheet
2026-08-28,UPWK,8.92,USD,sheet
2026-08-28,VECO,46.95,USD,sheet
2026-08-28,VPG,66.22,USD,sheet
2026-08-28,VRT,269.28,USD,sheet
2026-08-28,WLAC,18.83,USD,sheet
2026-08-28,WULF,16.49,USD,sheet
2026-08-28,XFAB,6.26,EUR,sheet
2026-08-28,XPEV,11.33,USD,sheet
2026-08-29,000660.KS,1.653e+06,KRW,sheet
2026-08-29,AAOI,106.23,USD,sheet
2026-08-29,AAPL,319.7,USD,sheet
2026-08-29,ACMR,74.42,USD,sheet
2026-08-29,AEHR,80.81,USD,sheet
2026-08-29,AEVA,15.63,USD,sheet
2026-08-29,AGLT,1,USD,sheet
2026-08-29,ALAB,289.47,USD,sheet
2026-08-29,ALMU,13.14,USD,sheet
2026-08-29,AMAT,461.67,USD,sheet
2026-08-29,AMD,465.58,USD,sheet
2026-08-29,AMKR,47.88,USD,sheet
2026-08-29,AMZN,266.43,USD,sheet
2026-08-29,ARM,239.05,USD,sheet
2026-08-29,ASML,1696.16,USD,sheet
2026-08-29,ASTS,65.06,USD,sheet
2026-08-29,ASX,37.78,USD,sheet
2026-08-29,AVGO,368.79,USD,sheet
2026-08-29,AXTI,58.63,USD,sheet
2026-08-29,BABA,118.9,USD,sheet
2026-08-29,BE,210.77,USD,sheet
2026-08-29,BOT,27.02,USD,sheet
2026-08-29,BRUN,17.05,USD,sheet
2026-08-29,BULL,9.37,USD,sheet
2026-08-29,BWA,64.09,USD,sheet
2026-08-29,CAMT,135.57,USD,sheet
2026-08-29,CATL,368.5,CNY,sheet
2026-08-29,CBRS,179.08,USD,sheet
2026-08-29,CCXI,13.97,USD,sheet
2026-08-29,CEG,276.75,USD,sheet
2026-08-29,CIFR,15.17,USD,sheet
2026-08-29,COHR,279.2,USD,sheet
2026-08-29,COIN,178.64,USD,sheet
2026-08-29,CRCL,62.61,USD,sheet
2026-08-29,CRWV,84.23,USD,sheet
2026-08-29,DASH,236.74,USD,sheet
2026-08-29,DJT,9.64,USD,sheet
